sale_id,customer_id,employee_id,branch_id,sale_date,payment_method,discount_amount
456,376,39,5,2025-08-03 13:44:57,Cash,32900.0
457,401,35,5,2024-02-29 19:49:30,Bank Transfer,327300.0
458,442,4,1,2025-09-02 17:48:49,Cash,38600.0
459,,22,3,2025-09-05 09:24:31,Cash,887500.0
460,62,29,4,2025-07-24 18:27:27,Cash,65900.0
461,,24,3,2025-03-29 14:34:57,Card,0.0
462,441,15,2,2024-12-10 13:03:06,Bank Transfer,0.0
463,666,10,2,2024-06-28 11:18:11,Card,0.0
464,463,6,1,2025-05-30 13:34:51,Mobile Payment,0.0
465,82,32,4,2025-12-29 16:35:08,Cash,744300.0
466,986,19,3,2025-10-15 15:04:09,Cash,0.0
467,699,15,2,2024-12-20 18:46:24,Cash,0.0
468,381,14,2,2024-09-16 14:51:48,Cash,265300.0
469,680,2,1,2024-05-23 12:09:59,Cash,0.0
470,367,8,1,2025-03-24 15:48:13,Bank Transfer,0.0
471,,8,1,2024-12-28 09:41:34,Mobile Payment,0.0
472,267,14,2,2025-07-12 17:53:09,Cash,0.0
473,88,2,1,2025-02-09 16:30:32,Mobile Payment,0.0
474,743,21,3,2024-09-25 15:03:52,Mobile Payment,0.0
475,539,20,3,2025-10-21 18:07:09,Card,0.0
476,329,27,4,2025-12-08 18:03:19,Card,83600.0
477,,39,5,2025-12-28 13:11:17,Cash,0.0
478,948,40,5,2024-01-31 15:58:52,Cash,0.0
479,,11,2,2024-05-29 10:02:52,Cash,0.0
480,980,31,4,2024-04-27 09:58:01,Card,0.0
481,781,13,2,2024-11-22 19:15:41,Card,0.0
482,858,35,5,2024-07-18 14:19:26,Cash,0.0
483,565,9,2,2025-01-13 13:21:47,Mobile Payment,0.0
484,572,29,4,2024-04-04 10:00:57,Cash,0.0
485,999,17,3,2025-04-02 17:20:06,Mobile Payment,0.0
486,772,36,5,2024-10-28 17:09:24,Card,0.0
487,141,39,5,2025-07-25 17:33:57,Card,151900.0
488,641,3,1,2025-03-17 14:29:54,Card,0.0
489,153,8,1,2025-01-04 14:32:20,Card,68700.0
490,172,2,1,2025-07-08 19:51:53,Cash,610500.0
491,942,25,4,2025-12-25 13:46:46,Cash,0.0
492,,3,1,2024-05-09 14:31:53,Card,0.0
493,484,24,3,2024-06-30 17:10:58,Mobile Payment,0.0
494,823,10,2,2024-05-19 15:04:24,Mobile Payment,0.0
495,722,2,1,2024-04-28 18:23:00,Mobile Payment,0.0
496,292,6,1,2024-08-20 16:03:52,Cash,105400.0
497,728,5,1,2025-07-29 14:44:18,Cash,189000.0
498,175,26,4,2025-02-27 10:39:50,Mobile Payment,0.0
499,779,1,1,2024-09-21 14:02:09,Bank Transfer,41400.0
500,471,24,3,2024-09-19 17:48:56,Mobile Payment,0.0
501,883,25,4,2025-03-15 16:12:37,Mobile Payment,0.0
502,673,23,3,2024-05-21 17:03:21,Mobile Payment,0.0
503,52,1,1,2025-07-07 14:57:49,Card,0.0
504,334,26,4,2025-09-07 19:01:09,Bank Transfer,8200.0
505,1000,38,5,2024-08-27 14:52:58,Mobile Payment,0.0
506,82,17,3,2024-01-11 11:55:26,Cash,0.0
507,542,21,3,2025-03-26 19:56:39,Cash,402700.0
508,497,1,1,2024-01-10 15:18:43,Mobile Payment,39000.0
509,458,15,2,2024-02-16 17:39:44,Cash,202300.0
510,446,14,2,2024-12-20 12:58:23,Cash,0.0
511,979,33,5,2025-10-21 09:25:36,Mobile Payment,0.0
512,857,4,1,2025-05-05 17:17:44,Mobile Payment,0.0
513,260,20,3,2024-01-22 09:25:31,Cash,41500.0
514,153,30,4,2024-09-18 11:57:25,Card,0.0
515,,12,2,2024-08-14 13:21:54,Cash,297000.0
516,143,39,5,2025-06-06 13:15:00,Cash,280800.0
517,589,24,3,2024-12-08 18:35:50,Cash,0.0
518,10,12,2,2025-03-05 19:51:56,Mobile Payment,120100.0
519,280,3,1,2024-01-02 16:07:05,Cash,0.0
520,634,10,2,2024-12-27 17:50:07,Bank Transfer,0.0
521,525,34,5,2025-08-25 14:36:47,Cash,0.0
522,813,28,4,2024-03-09 17:24:38,Mobile Payment,0.0
523,797,17,3,2025-11-04 10:32:08,Card,0.0
524,,11,2,2025-11-09 11:03:16,Cash,0.0
525,747,9,2,2025-10-11 12:03:17,Cash,0.0
526,504,10,2,2025-03-03 14:56:03,Cash,0.0
527,748,26,4,2025-09-17 17:14:08,Cash,0.0
528,,8,1,2024-11-01 15:55:38,Mobile Payment,0.0
529,95,18,3,2025-09-26 15:25:10,Mobile Payment,22200.0
530,488,23,3,2025-02-06 16:48:56,Cash,0.0
531,350,17,3,2024-11-06 18:18:49,Cash,149200.0
532,215,15,2,2024-12-18 09:19:41,Card,0.0
533,211,5,1,2024-05-30 13:13:50,Mobile Payment,0.0
534,455,8,1,2025-08-31 19:39:06,Cash,0.0
535,338,39,5,2024-09-26 12:12:35,Mobile Payment,0.0
536,339,12,2,2024-09-23 12:52:02,Cash,0.0
537,842,29,4,2025-05-26 14:50:29,Mobile Payment,0.0
538,85,23,3,2025-01-30 18:49:32,Card,0.0
539,427,18,3,2024-12-15 11:48:25,Mobile Payment,403400.0
540,871,9,2,2025-04-09 13:08:15,Card,29900.0
541,,20,3,2024-09-10 11:26:52,Mobile Payment,277800.0
542,,8,1,2025-06-27 14:58:10,Cash,0.0
543,260,19,3,2024-08-02 14:52:42,Card,684500.0
544,589,7,1,2024-12-15 11:14:57,Cash,138000.0
545,580,1,1,2025-10-06 14:52:09,Cash,186900.0
546,,24,3,2025-11-09 12:07:27,Cash,0.0
547,926,39,5,2024-06-29 09:38:41,Mobile Payment,0.0
548,664,12,2,2024-05-31 11:09:40,Cash,0.0
549,734,14,2,2024-08-18 11:14:27,Cash,0.0
550,965,3,1,2025-02-02 18:31:50,Card,0.0
551,864,15,2,2024-04-12 14:41:54,Cash,626500.0
552,,11,2,2024-08-02 12:44:09,Cash,0.0
553,771,35,5,2025-11-11 19:40:55,Mobile Payment,0.0
554,816,20,3,2025-01-15 19:03:57,Mobile Payment,0.0
555,7,23,3,2025-12-01 16:17:06,Card,0.0
556,292,19,3,2024-01-14 19:04:14,Card,0.0
557,605,30,4,2025-01-30 10:20:46,Cash,0.0
558,,6,1,2024-03-29 15:46:17,Card,0.0
559,176,32,4,2025-01-01 11:03:30,Cash,0.0
560,315,26,4,2024-05-19 19:05:09,Card,0.0
561,370,28,4,2024-03-16 11:27:31,Cash,331100.0
562,679,40,5,2025-10-26 17:26:22,Mobile Payment,0.0
563,,38,5,2024-07-05 12:07:09,Cash,0.0
564,,24,3,2024-10-17 16:00:45,Cash,0.0
565,434,15,2,2024-12-21 15:44:02,Cash,433300.0
566,499,29,4,2025-08-01 15:39:11,Cash,435200.0
567,497,3,1,2025-06-25 11:29:26,Cash,0.0
568,416,20,3,2024-11-10 13:50:04,Bank Transfer,0.0
569,313,21,3,2025-08-15 16:18:14,Mobile Payment,0.0
570,190,11,2,2024-08-17 09:37:21,Bank Transfer,0.0
571,896,37,5,2024-04-12 12:10:06,Card,221600.0
572,545,38,5,2024-07-16 13:40:45,Cash,0.0
573,,26,4,2024-05-31 18:14:36,Cash,0.0
574,616,28,4,2024-12-04 18:21:40,Mobile Payment,0.0
575,102,20,3,2024-09-22 14:25:24,Cash,0.0
576,,15,2,2024-06-10 19:47:08,Cash,0.0
577,726,5,1,2024-08-25 19:28:45,Bank Transfer,0.0
578,830,13,2,2025-01-25 18:03:09,Cash,150900.0
579,68,3,1,2024-08-21 17:50:50,Cash,0.0
580,352,12,2,2024-07-24 11:33:09,Cash,568600.0
581,103,9,2,2024-08-12 12:16:26,Bank Transfer,0.0
582,480,31,4,2024-05-25 16:39:39,Cash,0.0
583,854,37,5,2025-05-14 11:15:01,Mobile Payment,0.0
584,361,2,1,2025-04-10 11:10:42,Cash,0.0
585,506,24,3,2024-04-14 16:41:40,Mobile Payment,0.0
586,728,36,5,2025-07-03 16:09:50,Cash,32600.0
587,641,23,3,2025-02-07 17:18:45,Bank Transfer,0.0
588,188,3,1,2024-04-12 11:05:05,Card,0.0
589,633,17,3,2025-10-06 12:38:09,Mobile Payment,224100.0
590,230,31,4,2024-09-17 12:14:35,Cash,0.0
591,482,12,2,2024-01-02 17:52:12,Cash,0.0
592,13,38,5,2024-01-13 13:29:01,Mobile Payment,0.0
593,587,32,4,2024-09-20 18:44:57,Bank Transfer,0.0
594,205,32,4,2024-11-22 11:10:58,Cash,0.0
595,162,9,2,2025-10-31 14:36:46,Card,0.0
596,865,9,2,2024-06-04 18:20:20,Card,0.0
597,358,13,2,2025-11-11 11:02:27,Bank Transfer,0.0
598,968,1,1,2024-10-06 18:34:54,Mobile Payment,0.0
599,147,10,2,2025-01-16 13:32:42,Bank Transfer,0.0
600,865,17,3,2024-04-16 18:07:33,Card,0.0
601,739,7,1,2024-06-30 18:59:32,Card,0.0
602,165,31,4,2024-10-15 15:47:19,Card,0.0
603,67,10,2,2024-07-16 11:01:19,Cash,0.0
604,627,34,5,2024-04-02 16:55:39,Card,312300.0
605,917,4,1,2025-03-18 15:26:01,Cash,210700.0
606,482,39,5,2024-07-12 10:00:20,Mobile Payment,120400.0
607,665,15,2,2025-09-22 11:42:49,Cash,0.0
608,300,28,4,2024-08-20 11:54:35,Mobile Payment,169000.0
609,638,26,4,2025-06-01 14:40:07,Mobile Payment,0.0
610,304,2,1,2024-07-13 11:42:32,Mobile Payment,0.0
611,855,26,4,2025-06-25 16:20:45,Mobile Payment,67700.0
612,173,19,3,2024-01-07 19:57:59,Mobile Payment,0.0
613,831,34,5,2024-12-26 18:26:37,Cash,570900.0
614,415,23,3,2025-06-30 15:48:10,Card,0.0
615,566,35,5,2024-12-17 14:14:38,Bank Transfer,0.0
616,,33,5,2025-03-31 13:40:30,Bank Transfer,0.0
617,355,25,4,2025-07-29 09:35:50,Bank Transfer,0.0
618,802,29,4,2024-03-18 17:12:51,Mobile Payment,0.0
619,484,20,3,2025-02-12 18:34:51,Cash,0.0
620,42,25,4,2024-11-30 11:07:53,Cash,0.0
621,416,1,1,2025-07-11 11:17:34,Card,385600.0
622,934,36,5,2025-09-25 18:47:30,Bank Transfer,140000.0
623,,30,4,2024-01-14 09:00:13,Cash,0.0
624,,20,3,2024-01-18 14:24:18,Cash,162100.0
625,934,2,1,2025-06-27 16:10:26,Cash,47700.0
626,549,21,3,2024-09-15 11:38:38,Card,0.0
627,908,27,4,2024-05-09 10:20:58,Card,977700.0
628,859,1,1,2024-12-05 12:13:59,Cash,0.0
629,,20,3,2025-09-07 15:20:10,Mobile Payment,84700.0
630,856,22,3,2024-08-11 10:10:44,Cash,0.0
631,459,28,4,2025-10-17 11:40:29,Mobile Payment,0.0
632,513,22,3,2024-06-24 11:37:42,Cash,649300.0
633,418,6,1,2024-11-11 18:05:16,Cash,90500.0
634,880,37,5,2024-04-24 16:07:22,Card,0.0
635,106,4,1,2024-07-18 10:33:13,Bank Transfer,0.0
636,654,8,1,2025-06-02 17:56:11,Cash,58300.0
637,264,10,2,2025-03-31 13:26:20,Mobile Payment,0.0
638,603,13,2,2024-10-12 15:31:05,Bank Transfer,0.0
639,43,22,3,2024-02-23 18:37:36,Bank Transfer,51500.0
640,603,14,2,2024-06-16 10:45:05,Bank Transfer,312800.0
641,410,37,5,2025-09-26 19:39:46,Card,0.0
642,686,1,1,2024-07-02 11:04:28,Bank Transfer,0.0
643,429,8,1,2024-01-15 14:48:37,Mobile Payment,0.0
644,746,2,1,2024-07-05 12:40:01,Cash,384500.0
645,32,26,4,2024-10-08 14:36:00,Bank Transfer,323600.0
646,450,28,4,2024-08-14 14:05:40,Bank Transfer,0.0
647,190,20,3,2024-05-09 19:25:01,Cash,0.0
648,166,16,2,2024-11-10 11:41:55,Cash,0.0
649,482,2,1,2024-02-13 13:20:03,Cash,0.0
650,,40,5,2024-07-29 15:48:25,Card,0.0
651,,14,2,2024-09-04 18:03:45,Cash,135600.0
652,236,6,1,2025-01-30 15:15:37,Cash,0.0
653,,36,5,2025-04-27 16:11:29,Cash,0.0
654,,21,3,2024-03-11 19:26:04,Cash,0.0
655,744,33,5,2024-05-18 16:13:00,Card,162200.0
656,634,4,1,2025-08-29 14:50:13,Card,0.0
657,906,3,1,2024-06-26 17:34:48,Card,0.0
658,25,27,4,2025-05-17 10:29:17,Bank Transfer,0.0
659,864,29,4,2024-02-05 12:19:13,Mobile Payment,0.0
660,637,36,5,2024-08-27 12:25:18,Cash,0.0
661,35,6,1,2024-07-16 17:52:40,Cash,0.0
662,93,18,3,2025-11-01 11:55:55,Bank Transfer,589100.0
663,378,37,5,2024-04-12 18:13:10,Mobile Payment,451900.0
664,292,25,4,2025-08-24 17:30:09,Mobile Payment,69400.0
665,915,20,3,2024-06-25 15:06:06,Cash,0.0
666,286,8,1,2024-01-13 11:34:25,Cash,987200.0
667,44,33,5,2024-01-11 14:29:30,Cash,0.0
668,48,8,1,2024-08-09 18:29:05,Bank Transfer,0.0
669,,8,1,2024-03-18 19:24:31,Cash,401300.0
670,,35,5,2025-07-14 10:30:53,Cash,84800.0
671,185,11,2,2025-01-04 11:05:41,Cash,0.0
672,248,5,1,2024-11-08 16:51:53,Cash,14600.0
673,385,16,2,2025-02-22 10:41:29,Bank Transfer,0.0
674,,38,5,2024-04-24 15:02:08,Card,204100.0
675,610,29,4,2025-09-13 17:56:26,Card,443900.0
676,,16,2,2025-11-04 17:05:36,Cash,68100.0
677,,36,5,2025-02-06 18:46:40,Cash,0.0
678,622,25,4,2025-05-31 11:07:14,Card,241900.0
679,343,16,2,2025-12-03 11:55:00,Cash,0.0
680,831,28,4,2024-10-25 15:29:15,Cash,13100.0
681,,25,4,2024-01-24 18:54:54,Card,0.0
682,798,40,5,2025-09-24 09:24:00,Cash,0.0
683,,29,4,2025-02-01 12:02:03,Card,1016400.0
684,278,18,3,2025-11-09 18:35:41,Cash,0.0
685,801,13,2,2025-11-11 09:04:23,Cash,0.0
686,552,37,5,2024-10-17 18:56:45,Card,76900.0
687,156,3,1,2025-12-24 17:58:05,Mobile Payment,0.0
688,,9,2,2025-06-27 14:32:56,Cash,0.0
689,603,15,2,2024-11-15 11:59:14,Cash,0.0
690,110,14,2,2024-04-19 17:07:43,Bank Transfer,0.0
691,455,8,1,2025-09-08 11:14:03,Cash,20300.0
692,109,12,2,2024-05-10 18:47:59,Cash,80900.0
693,438,30,4,2024-08-17 13:19:24,Bank Transfer,425900.0
694,506,13,2,2025-05-18 11:16:15,Cash,0.0
695,,30,4,2025-12-16 15:09:54,Mobile Payment,0.0
696,470,7,1,2024-04-21 17:19:32,Mobile Payment,55700.0
697,,31,4,2025-07-14 11:07:09,Mobile Payment,59600.0
698,814,9,2,2025-02-13 19:44:17,Mobile Payment,282300.0
699,392,28,4,2024-11-10 12:21:43,Card,0.0
700,572,18,3,2024-04-13 09:11:05,Cash,0.0
701,,23,3,2024-01-05 12:31:09,Bank Transfer,0.0
702,748,2,1,2024-04-01 13:02:00,Mobile Payment,0.0
703,255,39,5,2024-02-16 10:56:40,Mobile Payment,0.0
704,840,2,1,2024-03-19 12:28:21,Cash,0.0
705,71,25,4,2025-04-27 11:49:29,Bank Transfer,0.0
706,875,8,1,2024-06-07 11:57:12,Bank Transfer,36400.0
707,,9,2,2025-04-03 15:35:55,Mobile Payment,0.0
708,316,22,3,2025-04-21 17:02:00,Bank Transfer,423200.0
709,848,7,1,2025-08-22 09:50:24,Cash,30800.0
710,455,18,3,2025-03-23 18:44:07,Bank Transfer,0.0
711,387,4,1,2024-07-21 14:02:52,Mobile Payment,0.0
712,305,11,2,2024-10-22 17:54:18,Cash,0.0
713,106,6,1,2024-08-22 09:09:06,Cash,0.0
714,,38,5,2024-08-26 13:35:05,Cash,0.0
715,985,26,4,2024-11-23 16:15:35,Mobile Payment,0.0
716,830,34,5,2024-12-15 14:16:09,Cash,0.0
717,,21,3,2025-03-08 16:29:09,Cash,0.0
718,325,23,3,2024-09-26 19:30:34,Card,41400.0
719,458,5,1,2025-05-30 14:45:29,Cash,0.0
720,13,13,2,2024-02-16 16:26:27,Card,0.0
721,,31,4,2025-12-09 11:22:38,Mobile Payment,0.0
722,208,5,1,2025-06-13 17:25:37,Cash,18000.0
723,401,35,5,2025-04-30 12:36:26,Card,0.0
724,565,23,3,2025-04-06 09:47:30,Card,0.0
725,249,4,1,2025-06-23 13:09:54,Mobile Payment,0.0
726,763,26,4,2024-04-18 10:53:29,Card,0.0
727,888,14,2,2024-04-26 13:17:53,Card,0.0
728,829,4,1,2025-08-21 11:11:01,Card,390700.0
729,63,4,1,2024-03-23 15:59:12,Mobile Payment,197100.0
730,695,36,5,2024-04-25 16:10:36,Card,0.0
731,844,30,4,2024-09-23 09:10:56,Mobile Payment,0.0
732,524,10,2,2024-06-12 18:07:52,Bank Transfer,0.0
733,209,32,4,2025-02-08 19:21:52,Card,0.0
734,915,38,5,2024-01-24 16:46:00,Card,148300.0
735,997,3,1,2025-09-01 09:10:11,Cash,0.0
736,215,11,2,2024-12-22 12:15:13,Cash,0.0
737,525,17,3,2024-04-26 18:56:46,Cash,377600.0
738,353,36,5,2024-09-08 12:56:10,Cash,238500.0
739,419,36,5,2024-05-05 11:53:50,Cash,285300.0
740,545,31,4,2024-07-21 10:30:29,Cash,0.0
741,,4,1,2025-04-03 14:39:50,Cash,0.0
742,630,27,4,2025-03-09 13:30:20,Bank Transfer,0.0
743,5,39,5,2024-05-03 16:51:49,Card,131300.0
744,560,10,2,2024-03-05 14:44:14,Cash,0.0
745,622,5,1,2024-08-31 19:53:03,Card,0.0
746,744,10,2,2025-05-28 17:15:45,Mobile Payment,0.0
747,728,5,1,2025-07-09 16:31:02,Cash,502000.0
748,566,3,1,2024-12-14 16:45:34,Cash,0.0
749,508,27,4,2025-02-18 11:01:47,Card,0.0
750,521,7,1,2024-06-21 17:10:11,Cash,0.0
751,800,27,4,2024-11-03 16:11:35,Mobile Payment,0.0
752,169,39,5,2025-02-07 11:53:44,Card,0.0
753,61,28,4,2024-07-08 10:30:53,Cash,0.0
754,,14,2,2024-07-24 17:39:11,Cash,0.0
755,61,7,1,2024-01-22 17:09:29,Cash,0.0
756,645,8,1,2025-03-22 11:25:18,Bank Transfer,31800.0
757,140,8,1,2025-03-11 19:09:54,Cash,101900.0
758,968,7,1,2024-12-23 13:57:52,Cash,0.0
759,223,25,4,2025-03-08 12:50:16,Bank Transfer,0.0
760,983,18,3,2025-06-07 17:28:01,Mobile Payment,0.0
761,311,29,4,2024-09-30 13:04:49,Cash,0.0
762,865,24,3,2025-08-06 09:10:22,Card,317500.0
763,533,18,3,2025-10-30 09:00:38,Mobile Payment,183000.0
764,126,33,5,2024-02-03 18:49:14,Cash,0.0
765,403,5,1,2024-08-15 16:32:58,Cash,0.0
766,,23,3,2024-09-19 15:54:29,Mobile Payment,779700.0
767,177,38,5,2025-06-13 18:36:02,Card,0.0
768,439,20,3,2025-01-07 15:48:56,Mobile Payment,0.0
769,348,12,2,2024-01-28 15:30:41,Cash,0.0
770,737,31,4,2025-05-01 18:41:17,Cash,357700.0
771,264,33,5,2025-01-31 16:48:13,Cash,0.0
772,,17,3,2025-11-17 19:19:36,Mobile Payment,0.0
773,97,32,4,2024-01-31 15:25:13,Mobile Payment,0.0
774,754,8,1,2024-07-15 18:37:11,Mobile Payment,0.0
775,297,35,5,2025-03-04 14:56:49,Card,28400.0
776,803,29,4,2024-06-10 09:13:45,Bank Transfer,520400.0
777,756,39,5,2025-04-05 09:24:38,Cash,0.0
778,404,13,2,2024-08-25 17:58:32,Bank Transfer,0.0
779,7,8,1,2025-07-05 10:26:30,Cash,261800.0
780,911,33,5,2024-04-15 15:41:54,Mobile Payment,0.0
781,64,35,5,2025-02-26 19:19:02,Cash,0.0
782,615,8,1,2024-06-12 15:09:33,Card,273000.0
783,320,38,5,2025-08-01 11:41:41,Cash,313500.0
784,,26,4,2024-06-24 16:25:25,Card,283500.0
785,403,15,2,2024-07-18 19:57:56,Cash,0.0
786,976,2,1,2024-07-01 09:47:47,Mobile Payment,0.0
787,283,2,1,2024-06-08 12:29:23,Card,0.0
788,322,15,2,2025-10-26 16:00:08,Cash,0.0
789,934,29,4,2025-05-28 10:44:34,Cash,0.0
790,557,32,4,2024-09-11 17:23:17,Card,695000.0
791,302,11,2,2024-02-21 13:11:38,Cash,97100.0
792,864,39,5,2024-06-30 12:57:22,Mobile Payment,0.0
793,,27,4,2025-01-16 15:00:19,Cash,0.0
794,785,10,2,2024-12-01 12:38:33,Cash,0.0
795,,5,1,2025-10-29 19:14:54,Cash,0.0
796,917,9,2,2025-08-28 18:34:27,Bank Transfer,0.0
797,39,9,2,2025-06-15 11:14:21,Card,369100.0
798,49,39,5,2024-05-08 18:52:49,Bank Transfer,0.0
799,729,7,1,2025-08-08 14:30:09,Mobile Payment,0.0
800,504,20,3,2024-03-15 19:12:30,Mobile Payment,0.0
801,,8,1,2024-12-24 09:14:26,Card,0.0
802,224,36,5,2025-06-12 16:12:13,Cash,0.0
803,739,17,3,2024-10-04 16:27:01,Card,0.0
804,95,8,1,2025-02-27 14:04:49,Mobile Payment,0.0
805,49,18,3,2024-10-01 14:24:12,Bank Transfer,0.0
806,822,2,1,2024-11-24 16:16:17,Cash,0.0
807,17,25,4,2024-02-21 13:00:37,Bank Transfer,65300.0
808,,35,5,2024-07-01 10:51:34,Cash,76200.0
809,683,39,5,2025-12-01 13:40:44,Card,0.0
810,287,7,1,2024-10-16 15:45:38,Bank Transfer,277800.0
811,724,21,3,2024-01-22 17:58:32,Card,0.0
812,906,2,1,2025-09-05 18:05:34,Bank Transfer,0.0
813,279,38,5,2025-07-28 09:21:10,Cash,0.0
814,9,11,2,2024-01-19 14:14:38,Card,1336700.0
815,920,23,3,2024-03-16 18:36:21,Cash,0.0
816,165,3,1,2025-01-28 10:47:34,Cash,0.0
817,10,28,4,2024-02-12 15:25:15,Cash,0.0
818,,17,3,2025-09-30 17:37:07,Cash,0.0
819,202,3,1,2025-01-08 11:01:38,Bank Transfer,0.0
820,67,15,2,2024-02-12 09:39:45,Cash,0.0
821,,20,3,2025-06-10 10:07:35,Card,129800.0
822,188,27,4,2024-06-20 18:50:43,Card,456900.0
823,,7,1,2024-05-22 13:34:27,Cash,0.0
824,96,12,2,2024-12-27 10:23:32,Cash,0.0
825,,7,1,2025-05-23 10:20:27,Card,153700.0
826,442,7,1,2024-09-27 14:13:06,Bank Transfer,0.0
827,144,23,3,2025-08-17 12:27:21,Card,0.0
828,65,40,5,2025-02-09 17:00:23,Mobile Payment,651700.0
829,581,16,2,2024-08-05 19:08:13,Cash,0.0
830,336,32,4,2025-01-20 18:55:37,Cash,123800.0
831,937,19,3,2024-02-17 11:15:43,Cash,23400.0
832,938,24,3,2025-11-06 10:38:37,Bank Transfer,923800.0
833,96,8,1,2024-11-27 15:36:44,Cash,0.0
834,507,32,4,2025-04-23 16:13:13,Mobile Payment,122200.0
835,48,25,4,2024-07-31 17:23:03,Cash,146000.0
836,,8,1,2025-12-26 13:46:03,Card,0.0
837,539,32,4,2025-03-06 11:23:36,Mobile Payment,0.0
838,613,23,3,2024-09-25 15:46:04,Cash,0.0
839,560,37,5,2025-09-04 10:16:38,Card,335100.0
840,851,29,4,2024-08-09 11:08:47,Cash,0.0
841,986,34,5,2025-11-07 10:21:39,Cash,0.0
842,737,11,2,2024-07-16 18:33:45,Cash,0.0
843,739,35,5,2024-05-11 12:28:33,Cash,168000.0
844,759,38,5,2025-02-14 13:29:47,Card,0.0
845,340,36,5,2024-01-04 18:54:58,Cash,0.0
846,487,31,4,2024-05-15 09:06:26,Bank Transfer,698900.0
847,7,30,4,2024-04-12 11:16:30,Cash,0.0
848,,35,5,2024-10-25 19:03:22,Cash,0.0
849,7,18,3,2025-06-08 18:39:30,Cash,0.0
850,,8,1,2024-01-21 12:26:12,Bank Transfer,0.0
851,703,17,3,2025-07-07 18:47:34,Mobile Payment,61000.0
852,988,8,1,2025-09-02 16:55:54,Card,124500.0
853,539,29,4,2025-06-23 09:19:20,Cash,0.0
854,653,13,2,2025-11-24 09:56:21,Mobile Payment,31500.0
855,218,4,1,2024-04-02 14:58:33,Cash,121700.0
856,486,40,5,2025-11-11 16:30:18,Cash,0.0
857,194,19,3,2024-07-25 09:32:33,Mobile Payment,0.0
858,254,18,3,2025-08-07 15:10:15,Cash,0.0
859,862,8,1,2024-07-16 09:24:25,Cash,0.0
860,532,37,5,2025-02-28 18:35:37,Mobile Payment,0.0
861,855,25,4,2024-06-04 11:14:30,Cash,0.0
862,92,37,5,2025-04-22 16:37:20,Bank Transfer,0.0
863,,33,5,2025-04-08 12:29:32,Card,0.0
864,399,39,5,2024-06-20 15:52:35,Card,0.0
865,176,31,4,2024-03-22 11:15:37,Cash,0.0
866,,3,1,2024-01-28 19:52:31,Card,0.0
867,803,15,2,2025-07-20 18:57:14,Card,0.0
868,725,36,5,2024-07-14 14:22:44,Card,0.0
869,799,25,4,2025-01-01 11:41:05,Bank Transfer,0.0
870,140,18,3,2024-11-11 16:03:41,Mobile Payment,0.0
871,686,1,1,2025-08-19 19:28:56,Card,0.0
872,584,22,3,2025-03-12 17:18:16,Card,0.0
873,765,17,3,2024-03-08 15:13:08,Cash,0.0
874,151,24,3,2025-12-24 11:38:58,Bank Transfer,0.0
875,793,3,1,2025-08-01 10:21:35,Bank Transfer,0.0
876,,20,3,2025-08-20 15:51:24,Card,0.0
877,830,27,4,2024-05-05 14:47:40,Cash,0.0
878,,7,1,2024-03-06 16:00:21,Cash,0.0
879,551,18,3,2024-08-21 13:53:17,Bank Transfer,0.0
880,207,29,4,2024-01-27 11:37:51,Card,39500.0
881,213,17,3,2025-08-11 19:37:24,Cash,210000.0
882,,28,4,2024-10-11 11:51:58,Mobile Payment,0.0
883,,32,4,2025-01-01 18:47:01,Mobile Payment,190500.0
884,569,14,2,2024-03-05 16:19:54,Card,0.0
885,949,27,4,2025-01-23 12:04:36,Cash,0.0
886,913,17,3,2024-01-27 12:59:54,Cash,0.0
887,271,36,5,2025-08-09 09:19:30,Cash,0.0
888,252,40,5,2025-06-22 17:29:37,Cash,321800.0
889,393,17,3,2024-03-02 10:46:44,Cash,18300.0
890,,39,5,2024-06-23 19:06:51,Mobile Payment,0.0
891,69,38,5,2025-03-09 13:08:21,Card,0.0
892,319,12,2,2024-03-14 14:16:11,Cash,0.0
893,144,22,3,2025-12-13 09:43:20,Cash,110900.0
894,410,35,5,2024-01-20 10:55:25,Cash,273700.0
895,688,11,2,2025-11-11 11:03:23,Cash,0.0
896,571,11,2,2024-09-06 18:16:21,Bank Transfer,51700.0
897,534,40,5,2025-03-14 09:11:16,Card,0.0
898,881,32,4,2025-10-13 19:30:40,Cash,0.0
899,88,19,3,2025-01-27 15:23:52,Cash,0.0
900,347,29,4,2024-04-17 13:30:50,Cash,0.0
901,463,20,3,2025-07-28 18:44:44,Cash,0.0
902,97,32,4,2025-08-29 11:19:06,Cash,0.0
903,455,14,2,2024-10-04 12:42:18,Card,0.0
904,834,35,5,2024-10-30 18:30:37,Bank Transfer,0.0
905,331,16,2,2024-03-31 09:15:01,Card,0.0
906,639,5,1,2025-07-03 18:27:52,Mobile Payment,88000.0
907,974,5,1,2025-02-11 12:37:49,Card,0.0
908,946,15,2,2025-12-20 13:22:48,Mobile Payment,284700.0
909,,37,5,2025-06-01 19:05:42,Bank Transfer,279000.0
910,,36,5,2024-08-11 14:14:38,Cash,68700.0
911,,13,2,2025-08-22 09:48:48,Cash,0.0
912,,28,4,2025-12-03 13:34:50,Cash,88600.0
913,921,18,3,2024-04-16 15:00:18,Bank Transfer,0.0
914,618,9,2,2024-06-03 17:35:53,Mobile Payment,148800.0
915,358,4,1,2024-10-25 11:07:54,Card,669300.0
